chapter,verse,verse_id,chapter_name,neutral_simple_english,image_prompt_gpt_image_2
18,40,18.40,spiritual freedom Sanyaas Yoga,"There is no being on earth or again in heaven among the gods, that is free from the three gunas born of prakriti.","Bhagavad Gita 18.40 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: There is no being on earth or again in heaven among the gods, that is free from the three gunas born of prakriti. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Show the three gunas as three powerful strands of light: clarity white-gold, passion red, darkness deep blue-black, all below Krishna's control. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,41,18.41,spiritual freedom Sanyaas Yoga,"Of brahmanas, warriors and Vaisyas, as also of Sudras, O Arjuna, the duties are distributed according to the gunas born of their own nature.","Bhagavad Gita 18.41 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Of brahmanas, warriors and Vaisyas, as also of Sudras, O Arjuna, the duties are distributed according to the gunas born of their own nature. Tone: decisive, mature, liberating, final clarity. Include character cues: Arjuna as a mature powerful archer holding Gandiva. Visual direction: Show the three gunas as three powerful strands of light: clarity white-gold, passion red, darkness deep blue-black, all below Krishna's control. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,42,18.42,spiritual freedom Sanyaas Yoga,"Serenity, self-restraint, self-discipline, purity, forgiveness and also uprightness, knowledge, realisation and belief in God are the duties of the brahmanas, born of (their own) nature.","Bhagavad Gita 18.42 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Serenity, self-restraint, self-discipline, purity, forgiveness and also uprightness, knowledge, realisation and belief in God are the duties of the brahmanas, born of (their own) nature. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Represent atma as an indestructible inner flame or radiant figure within the warrior body, untouched by weapons, fire, water, or wind. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,43,18.43,spiritual freedom Sanyaas Yoga,"Prowess, splendour, firmness, dexterity and also not fleeing from battle, generosity and lordliness are the duties of the warriors, born of (their own) nature.","Bhagavad Gita 18.43 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Prowess, splendour, firmness, dexterity and also not fleeing from battle, generosity and lordliness are the duties of the warriors, born of (their own) nature. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Show the body as temporary armor and the inner light continuing beyond birth and death, with Krishna explaining calmly. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,44,18.44,spiritual freedom Sanyaas Yoga,"Agriculture, cattle-rearing and trade are the duties of the Vaisya (merchant), born of (their own) nature; and karma consisting of service is the duty of the Sudra (servant-class), born of (their own) nature.","Bhagavad Gita 18.44 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Agriculture, cattle-rearing and trade are the duties of the Vaisya (merchant), born of (their own) nature; and karma consisting of service is the duty of the Sudra (servant-class), born of (their own) nature. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Visualize karma as purposeful action: Arjuna releases effort toward duty while distant fruits dissolve, showing action without attachment to results. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,45,18.45,spiritual freedom Sanyaas Yoga,"By being devoted to one’s own karma, a person attains perfection. Now hear how one devoted to one’s own karma reaches perfection.","Bhagavad Gita 18.45 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: By being devoted to one’s own karma, a person attains perfection. Now hear how one devoted to one’s own karma reaches perfection. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Visualize karma as purposeful action: Arjuna releases effort toward duty while distant fruits dissolve, showing action without attachment to results. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,46,18.46,spiritual freedom Sanyaas Yoga,"He from Whom all the beings have evolved and by Whom all this is pervaded worshipping Him with his own duty, man attains perfection.","Bhagavad Gita 18.46 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: He from Whom all the beings have evolved and by Whom all this is pervaded worshipping Him with his own duty, man attains perfection. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Show devotional surrender: a strong warrior or seeker bows inwardly while Krishna's protective aura surrounds them. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,47,18.47,spiritual freedom Sanyaas Yoga,"Better is one's own dharma (though) destitute of merits, than the dharma of another well performed. He who does the dharma ordained by his own nature incurs no adharma.","Bhagavad Gita 18.47 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Better is one's own dharma (though) destitute of merits, than the dharma of another well performed. He who does the dharma ordained by his own nature incurs no adharma. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Visualize dharma as a golden path or pillar of light on the battlefield, with adharma as shadowy disorder held back by Krishna's radiance. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,48,18.48,spiritual freedom Sanyaas Yoga,"One should not abandon, O Arjuna, the duty to which one is born, though faulty; for, all undertakings are enveloped by evil, as fire by smoke.","Bhagavad Gita 18.48 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: One should not abandon, O Arjuna, the duty to which one is born, though faulty; for, all undertakings are enveloped by evil, as fire by smoke. Tone: decisive, mature, liberating, final clarity. Include character cues: Arjuna as a mature powerful archer holding Gandiva. Visual direction: Show sacred fire and offerings symbolically arising on the battlefield, connecting action, knowledge, and devotion. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,49,18.49,spiritual freedom Sanyaas Yoga,"He whose intellect is unattached everywhere, who has subdued his self, from whom desire has fled, he by renunciation, attains the supreme state of freedom from karma.","Bhagavad Gita 18.49 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: He whose intellect is unattached everywhere, who has subdued his self, from whom desire has fled, he by renunciation, attains the supreme state of freedom from karma. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Represent atma as an indestructible inner flame or radiant figure within the warrior body, untouched by weapons, fire, water, or wind. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,50,18.50,spiritual freedom Sanyaas Yoga,"Learn from Me in brief, O Arjuna, how he who has attained perfection reaches brahman (the Eternal), that supreme state of knowledge.","Bhagavad Gita 18.50 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Learn from Me in brief, O Arjuna, how he who has attained perfection reaches brahman (the Eternal), that supreme state of knowledge. Tone: decisive, mature, liberating, final clarity. Include character cues: Arjuna as a mature powerful archer holding Gandiva. Visual direction: Represent brahman as boundless sacred radiance behind Krishna, subtle and vast, not a separate human figure. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,51,18.51,spiritual freedom Sanyaas Yoga,"Endowed with a pure intellect, controlling the self by firmness, relinishing sound and other objects and abandoning attraction and hatred.","Bhagavad Gita 18.51 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Endowed with a pure intellect, controlling the self by firmness, relinishing sound and other objects and abandoning attraction and hatred. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Represent atma as an indestructible inner flame or radiant figure within the warrior body, untouched by weapons, fire, water, or wind. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,52,18.52,spiritual freedom Sanyaas Yoga,"Dwelling in solitude, eating but little, with speech, body and mind subdued, always engaged in meditation and concentration, resorting to dispassion.","Bhagavad Gita 18.52 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Dwelling in solitude, eating but little, with speech, body and mind subdued, always engaged in meditation and concentration, resorting to dispassion. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Show the restless mind as storm winds around the chariot becoming calm under Krishna's steady gaze and Arjuna's discipline. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,53,18.53,spiritual freedom Sanyaas Yoga,"Having abandoned ego, strength, arrogance, desire, anger and greed, and free from the notion of 'mine' and peaceful, he is fit for becoming brahman.","Bhagavad Gita 18.53 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Having abandoned ego, strength, arrogance, desire, anger and greed, and free from the notion of 'mine' and peaceful, he is fit for becoming brahman. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Represent brahman as boundless sacred radiance behind Krishna, subtle and vast, not a separate human figure. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,54,18.54,spiritual freedom Sanyaas Yoga,"Becoming brahman, serene in the Self, he neither grieves nor desires, the same to all beings, he obtains supreme devotion to Me.","Bhagavad Gita 18.54 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: Becoming brahman, serene in the Self, he neither grieves nor desires, the same to all beings, he obtains supreme devotion to Me. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Represent atma as an indestructible inner flame or radiant figure within the warrior body, untouched by weapons, fire, water, or wind. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
18,55,18.55,spiritual freedom Sanyaas Yoga,"By devotion he knows Me in truth, what and who I am; then having known Me in truth, he at once enters into the Supreme.","Bhagavad Gita 18.55 image prompt. Create a cinematic, reverent Mahabharata-era Indian epic image for GPT Image 2. Use rich natural color, detailed ancient armor, silk, gold ornaments, carved chariots, dust, flags, and a vast Kurukshetra battlefield atmosphere. All warriors shown must look physically strong, disciplined, and battle-ready; no weak or comic bodies. Lord Krishna must be the strongest and visually largest presence in the composition: mature divine adult, blue skin, broad powerful build, calm commanding face, radiant golden aura, peacock-feather crown, yellow silk, unmistakably supreme even when seated as charioteer. Arjuna should be a mature powerful warrior archer with Gandiva, noble face, athletic build, not a teenager. If Bhishma or Drona appear, show them as elderly but extremely formidable warrior elders, tall, muscular, white-haired or grey-haired, with authority. Avoid modern objects, gore, severed bodies, caricature, text, captions, watermarks, logos, or extra fingers. Square 1:1 composition, centered epic framing, ultra-detailed, devotional but realistic, dramatic cinematic lighting. Chapter context: Final teaching context: Krishna concludes with renunciation, svadharma, surrender, and decisive clarity; Arjuna regains strength and readiness. Verse meaning to visualize: By devotion he knows Me in truth, what and who I am; then having known Me in truth, he at once enters into the Supreme. Tone: decisive, mature, liberating, final clarity. Keep Krishna and Arjuna central on the chariot unless the verse specifically calls for Dhritarashtra, Sanjaya, or another warrior. Visual direction: Show devotional surrender: a strong warrior or seeker bows inwardly while Krishna's protective aura surrounds them. Make Krishna visibly larger, stronger, and more radiant than every warrior, yet serene and compassionate. Make Arjuna and all warriors powerful and age-appropriate; show no children unless the verse context specifically requires a younger warrior like Abhimanyu. Do not render any written Sanskrit or English words inside the image."
